	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	Dataset_0	mean	maxint	pzq_neg_20180203_1_3	pzq_neg_20180203_1_4	pzq_neg_20180203_1_5	isotopes	adduct	pcgroup
78	299.256929820497	299.256867990132	299.256991650862	24.5333747863765	24.533367156982	24.533382415771	2	2	32924.6176176689	3249.873046875	30044.0818746062	34754.1139216143	33975.6570567861			211
910	821.472108868611	821.469271968846	821.474945768377	26.96729183197	26.967283248901	26.967300415039	2	2	26780.763115579	3357.98583984375	39949.8968233851	22341.7463717819	18050.6461515701	[163][M+1]+		24
347	495.370383658531	495.367514619126	495.371289095916	21.210416793823	21.210399627686	21.244234085083	3	3	14924.5223027037	4345.09375	18941.9801686455	13042.2693134075	12789.3174260581	[54][M+1]+		114
1180	1038.81239266111	1038.80885546423	1038.81592985799	25.0088748931885	24.991949081421	25.025800704956	2	2	21770.7476194557	5859.03515625	2216.53055328422	37766.2811479746	25329.4311571082	[207][M]+		52
1072	959.635665907674	959.634704857548	959.639340221257	18.568983078003	18.5678335774743	18.569000244141	3	3	12758.295681275	5937.25	20775.3672416293	7639.01979374087	9860.50000845494			50
140	380.254935350688	380.252449055418	380.256093228077	15.927599906921	15.927583694458	15.9427503611247	3	3	20040.0152291873	3477.986328125	24439.6153011063	10514.5108582919	25165.9195281636			209
1026	920.409110772723	920.404280009652	920.413941535794	5.9658415317535	5.948933124542	5.982749938965	2	2	14226.7937808099	5406.0673828125	24840.2216968453	9740.30120428133	8099.85844130317	[185][M+1]+		38
1174	1037.62783290974	1037.6121425187	1037.63407959086	6.0392167568205	5.836016654968	6.129499912262	4	3	23518.453582114	4122.8984375	30355.7434003692	27505.0934527758	12694.523893197			27
69	285.042983453057	285.039830990645	285.043335991577	9.244966506958	9.211150169373	9.324049949646	3	2	10566.0402686272	4656.4375	14283.9731599168	9944.65030346028	7469.49734250456			194
1294	1091.43710639145	1091.42923975861	1091.44435853221	4.741149902344	4.722799777985	4.80880022049	3	3	13055.8272974358	4012.07470703125	6932.00464281406	13880.6350839656	18354.8421655277	[225][M+2]+		86
634	614.392257624421	614.390082994044	614.39473241291	23.151933670044	23.151916503906	23.185733795166	3	3	14472.3927188234	4344.79296875	20291.2093701045	10008.4653621117	13117.5034242539			69
987	898.640156281958	898.633987482243	898.641132870273	23.151933670044	23.151899337769	23.185749053955	3	3	13543.4373281637	3329.8671875	14910.8676089422	14664.3103250564	11055.1340504925	[176][M]+		69
405	524.729589422674	524.729506204199	524.72967264115	5.982758283615	5.982749938965	5.982766628265	2	2	12014.1196574552	4200.1015625	16855.6437909848	10419.1470498475	8767.56813153311			38
1430	1186.7381981562	1186.73305424923	1186.74334206317	7.9299833774565	7.890433311462	7.969533443451	2	2	64217.9216865822	6071.4453125	153005.644568604	17758.2447419603	21889.8757491824			137
1399	1161.69252377263	1161.69139746988	1161.69365007539	20.6234254837035	20.623416900635	20.623434066772	2	2	14111.9600792404	4130.1162109375	22959.419355377	6981.96269903743	12394.4981833067			1
774	691.399485337913	691.393317608374	691.404102189197	22.971332550049	22.937532424927	22.971366882324	3	3	14728.7332546272	5066.58984375	24567.222181468	10171.4058000534	9447.57178236033			83
299	469.371681257457	469.370068056026	469.373294458887	24.619367599487	24.619367599487	24.619367599487	2	2	14649.8148217513	4650.62109375	19169.4549393965	15929.2526080412	8850.7369178161	[45][M+1]+		91
372	504.412187640999	504.40908499607	504.420247671883	27.080200195313	27.080200195313	27.08021736145	3	3	19107.7978505359	4935.16796875	35708.4251027017	12837.6111462023	8777.35730270371			6
1212	1054.00578772821	1054.0004165847	1054.01115887172	29.0781660079955	29.055532455444	29.100799560547	2	2	24803.0548839733	3356.248046875	30085.528402035	23216.3833945669	21107.2528553181			44
1062	949.52923140946	949.52627425092	949.532188568001	28.9449081420895	28.935716629028	28.954099655151	2	2	21126.9309146425	3445.876953125	26006.0329848977	17968.8935940918	19405.8661649379			82
957	875.513735118014	875.505667699173	875.515693939141	5.768350124359	5.655449867249	5.869833469391	3	3	33771.0735160461	3334.6171875	40336.7513568541	47041.7268756286	13934.7423156555	[168][M+3]+		26
676	629.458272268518	629.455566566136	629.4609779709	22.8584251403805	22.858417510986	22.858432769775	2	2	13375.590931433	5383.5	23471.7348331474	11976.0424140932	4678.99554705843			19
993	902.677835239664	902.676353339334	902.679317139993	24.99195766449	24.991949081421	24.991966247559	2	2	15513.4327129264	3628.0625	13159.1033505162	20272.8169059041	13108.377882359	[178][M+1]+		52
994	903.664500856309	903.66109041116	903.668884137314	24.991949081421	24.991949081421	25.025800704956	3	3	15189.1301060722	3371.689453125	16659.2513874468	12100.8245194963	16807.3144112734			52
1078	964.599461772043	964.597076652697	964.60184689139	7.907350063324	7.890433311462	7.924266815186	2	2	18678.7773781801	6300.203125	37874.6426204848	9289.17897123761	8872.51054281796			137
1029	922.496833366483	922.48955910659	922.504107626377	28.9878997802735	28.954050064087	29.02174949646	2	2	20997.5573961893	3276.865234375	17078.9692089975	24820.4737281881	21093.2292513823			43
925	832.535946386029	832.534403699444	832.537489072615	26.9672832489015	26.933465957642	27.001100540161	2	2	21053.6371263452	3092.853515625	26359.9508624543	14191.94877241	22609.0117441714			24
1211	1053.81908652298	1053.81437603428	1053.82379701169	26.933465957642	26.933465957642	26.933465957642	2	2	18493.5382111554	3909.431640625	23584.4113170397	17732.83539044	14163.3679259864	[211][M]+		24
811	719.509722002138	719.506748437629	719.512695566647	28.9652500152585	28.908782958984	29.021717071533	2	2	25091.0570295642	4842.05078125	48063.7882715796	8772.54675966043	18436.8360574525			121
948	864.390067560358	864.385004691362	864.395130429353	5.939749956131	5.896749973297	5.982749938965	2	2	11271.1361230483	5170.65234375	16461.2462482135	11089.9773208772	6262.18480005413			188
740	663.400613027773	663.400195298493	663.408321352771	23.151916503906	23.151899337769	23.185766220093	3	3	15830.5407690475	3123.6015625	12660.2062301053	14720.5500103265	20110.8660667106	[135][M+2]+		69
1377	1148.68650228988	1148.67769487133	1148.69530970843	6.022300004959	5.948933124542	6.095666885376	2	2	25122.8125315511	3375.693359375	21485.1231310696	24192.3639198706	29690.9505437131			27
1398	1161.642511102	1161.63745531256	1161.64756689145	18.6028251647945	18.6028175354	18.602832794189	2	2	12274.5743915487	3890.947265625	19097.3824391923	6196.17157692647	11530.1691585273			3
113	353.161552354055	353.158030482101	353.165074226008	24.6984663009645	24.698450088501	24.698482513428	2	2	15375.6701267678	3203.04296875	15463.3077177708	21177.6316406578	9486.0710218747			36
544	580.366083600428	580.362962297849	580.369204903007	19.742467605591	19.741967605591	19.742967605591	2	2	17411.7284002965	3498.171875	21030.5859930246	10444.6348566458	20759.9643512189			208
400	522.425060106965	522.424758109694	522.425362104237	27.040657997131	26.967283248901	27.114032745361	2	2	19015.8868220098	4830.01171875	28526.9206876805	15513.541768296	13007.198010053			31
1092	976.636230730042	976.636017574833	976.638625682029	18.015832901001	18.0156834004723	18.015850067139	3	3	14536.4087494704	3966.755859375	19532.3549605835	10406.7504291743	13670.1208586533	[193][M+1]+		2
415	529.268429508985	529.265781756201	529.268772892945	10.644766807556	10.610950469971	10.6892669779457	3	3	17009.6501545505	4198.3984375	21977.5400347928	8987.64966295477	20063.760765904	[66][M+1]+		131
678	631.477696146649	631.477130084038	631.47826220926	25.646583557129	25.646566390991	25.646600723267	2	2	18457.6305137281	5040.69921875	30124.084169526	16561.0986784805	8687.70869317777	[123][M]+		127
1139	1011.83763606182	1011.83163603163	1011.843636092	27.046374320984	27.046365737915	27.046382904053	2	2	13777.253482068	3620.361328125	12443.4255907804	17999.1161467535	10889.2187086701			31
697	640.296763738719	640.29179238564	640.298401357891	17.1062158152267	17.067733764648	17.135366439819	3	3	13724.379009223	4122.6875	9826.2553527316	15395.7567805102	15951.1248944271			12
1040	934.47517163383	934.473714316022	934.498007750065	5.689266681671	5.655433177948	5.689266681671	3	3	18879.8666486394	3248.80493164062	17997.899680146	18386.2008662768	20255.4993994955			26
1376	1148.14881014777	1148.14704125809	1148.15057903744	0.6491916775705	0.632283329964	0.666100025177	2	2	13707.9680798115	3187.865234375	12541.6709623366	13366.4472482636	15215.7860288344			71
237	441.353801833561	441.351583661477	441.356020005646	21.8650417327885	21.865034103394	21.865049362183	2	2	14215.3705705856	4663.359375	21147.7050886015	12456.1936905985	9042.21293255687			193
454	546.315887550978	546.309410879041	546.322364222914	19.3585090154008	19.3013838755287	19.415634155273	2	2	15646.0060314717	6023.07421875	33785.4163888775	6215.26244932413	6937.33925621353			144
1173	1036.89569324894	1036.89425297008	1036.89713352781	18.0157581507367	18.0156834004723	18.015832901001	2	2	15181.284088837	4770.4140625	23100.8798758385	10965.977135177	11476.9952554955	[203][M+1]+		2
563	585.33554004948	585.335172206348	585.335907892612	18.6022418314612	18.6016508687333	18.602832794189	2	2	19335.1504134051	4291.35546875	30205.4164285164	12246.037002854	15553.9978088448	[96][M+2]+		3
685	634.439902721749	634.438610140821	634.441195302677	24.732291221619	24.73228263855	24.732299804688	2	2	13770.5068258247	3797.53515625	15649.1876375447	7951.27283012016	17711.0600098093			36
654	619.732017871613	619.731795588303	619.732240154923	7.122891664505	7.122883319855	7.122900009155	2	2	12405.7480248274	3427.984375	9996.70131216621	12957.4500205486	14263.0927417676	[116][M+2]+		42
1421	1177.68226439087	1177.67600196864	1177.68278687377	20.589599609375	20.5894501088463	20.623416900635	3	3	16831.7105396144	3686.41796875	22206.774607762	14694.9520642668	13593.4049468144	[249][M+1]+		1
393	515.40575510671	515.399991999623	515.411518213797	27.18394947052	27.174766540527	27.193132400513	2	2	23511.0116916872	5497.5126953125	46886.4594757444	18432.9511938534	5213.6244054638			186
352	496.402723866421	496.401211785119	496.404235947723	27.0406665802	26.967283248901	27.114049911499	2	2	22010.2574582052	4029.314453125	36296.122132601	22440.9194533089	7293.73078870556			31
76	295.229076482815	295.228673098986	295.232115171497	17.282115936279	17.24828338623	17.285615936279	3	3	19914.8649238667	3268.06640625	25474.0858428795	12070.1638883023	22200.3450404183			213
487	559.32521070232	559.324828074988	559.325593329651	17.5426166661583	17.507949829102	17.5772835032147	2	2	16479.7398388669	3012.466796875	18590.5327533354	10877.5254962126	19971.1612670527			56
538	578.215870665816	578.211100317452	578.220641014181	18.5162337595627	18.5156504262293	18.516817092896	2	2	14715.3384398985	6190.89453125	28675.0390684073	6436.98819396713	9033.9880573212			181
1159	1034.2618524346	1034.26140735883	1034.26229751036	0.666100025177	0.666100025177	0.666100025177	2	2	14195.1221186944	2943.85107421875	18532.5458650364	11603.8149062701	12449.0055847766	[202][M]+		71
737	662.397620188889	662.393792410698	662.401873047139	23.151933670044	23.151916503906	23.185733795166	3	3	16102.398023925	2903.0068359375	16469.5148034748	14689.0834191238	17148.5958491764	[135][M+1]+		69
152	389.263547774368	389.262168436488	389.264927112248	20.3939831136063	20.3634495493567	20.424516677856	2	2	18801.3238764516	3844.857421875	27317.1020545969	19960.3006607548	9126.56891400324			203
248	445.138935549717	445.135651875998	445.139765973316	14.753633499146	14.753616333008	14.7799668324793	3	3	15387.4095993791	4729.109375	9730.19404235295	8454.32531905165	27977.7094367327			124
351	496.330826148899	496.328555453383	496.333096844416	19.3020505421953	19.3013838755287	19.302717208862	2	2	13484.0921532613	3921.330078125	19157.271680015	6303.24125855913	14991.7635212096	[55][M+1]+		30
14	183.01426229324	183.012471471026	183.016749175542	0.699933350086	0.699933350086	0.733766674995	3	3	15878.4028512486	3034.052734375	15725.6565932174	12522.4369023793	19387.115058149			180
1397	1161.61420135449	1161.61251680443	1161.61588590455	18.6022418314612	18.6016508687333	18.602832794189	2	2	13427.0138521356	4338.46875	22997.3227750547	6320.61608753999	10963.1026938121	[244][M+2]+		3
816	722.547893454104	722.541216544941	722.554570363268	28.287991523743	28.287982940674	28.288000106812	2	2	22751.9261989324	3888.775390625	32077.5130070638	23972.8172362268	12205.4483535066	[152][M+3]+		25
79	299.258466928242	299.257909904689	299.259023951796	19.9570336100257	19.9567002766923	19.957366943359	2	2	15317.3616857486	3184.830078125	15339.8556382855	18313.1393727673	12299.0900461931			214
631	613.394550617487	613.390135152376	613.398966082598	20.070275306702	20.070266723633	20.070283889771	2	2	14749.8508073722	4927.55859375	26505.4829205473	7746.31235739772	9997.75714417174			80
506	566.516282092934	566.512194712912	566.520369472956	18.5853331858317	18.5678335774743	18.602832794189	2	2	12822.5662495858	5350.84375	24886.0235601394	5578.99798503852	8002.67720357963			3
222	435.248248281972	435.244796430354	435.249632202225	18.602832794189	18.6016508687333	18.636632919312	3	3	20171.2473597835	2936.4921875	26834.8781477563	13430.7176842336	20248.1462473605			3
95	319.264196116016	319.262153000051	319.267844961908	20.250833511353	20.250365936279	20.25085067749	3	3	18978.6416758008	4430.83984375	34013.6581376983	12973.9210022795	9948.3458874247			196
555	583.343960123674	583.337923329737	583.347121725432	22.564933776855	22.384349822998	22.564950942993	3	2	15076.4033987778	4325.37109375	23857.8418302709	6300.70305256173	15070.6653135007	[97][M]+		84
136	377.273410534062	377.270301476948	377.274490781622	21.097499847412	21.097482681274	21.131332397461	3	3	12093.14957715	4410.328125	19424.3984736212	8052.05775536303	8802.99250246568			197
27	217.027268383729	217.026942070811	217.027594696647	0.666108340025	0.666100025177	0.666116654873	2	2	11532.7666106783	3293.7109375	14721.9967138527	9701.8584945351	10174.444623647			71
85	304.236775248954	304.236142156934	304.238068066247	16.695150375366	16.695133209229	16.703133209229	3	3	12724.4576020507	3339.16796875	17858.6982109494	6497.8583681373	13816.8162270654	[11][M+1]+		130
683	633.358138132341	633.35534966261	633.360926602071	17.1038748524988	17.101533889771	17.1062158152267	2	2	9717.60370370807	3349.787109375	7106.26130257479	9803.64127854506	12242.9085300044	[124][M+1]+		12
1140	1012.58540521683	1012.58421164656	1012.58659878711	5.802183151245	5.802183151245	5.802183151245	2	2	23611.4061252392	3077.73828125	39277.6250421349	13781.8216738378	17774.7716597449			33
1061	949.482056714335	949.46356531743	949.483801520164	28.954067230225	28.954050064087	28.987916946411	3	3	16907.6968496172	3445.876953125	19308.1852104971	19156.1570714942	12258.7482668601			82
1272	1084.23423657983	1084.22584341049	1084.24262974917	0.6830166876315	0.666100025177	0.699933350086	2	2	14605.720935446	3800.474609375	11404.3215055331	17597.7778391044	14815.0634617003	[220][M]+		180
1285	1088.61492208258	1088.60862590801	1088.62121825715	18.0157581507367	18.0156834004723	18.015832901001	2	2	16450.2604115628	2762.470703125	15905.1219442578	17104.147385655	16341.5119047755	[224][M]+		2
662	622.543236780984	622.541156935854	622.545316626114	0.666100025177	0.666100025177	0.666100025177	2	2	13724.0725813304	2951.525390625	14144.3957755962	13890.4477524303	13137.3742159646			71
60	282.252865016722	282.244920095177	282.254899479153	18.6028175354	18.5678335774743	18.602832794189	3	3	18467.436561829	3271.96875	25447.3465528718	10565.7745505899	19389.1885820253	[5][M+1]+		3
967	882.364976177256	882.357477294513	882.372475059998	0.6491916775705	0.632283329964	0.666100025177	2	2	14524.3754184847	2702.6591796875	13553.7295130735	13506.828282925	16512.5684594555	[172][M]+		71
1203	1049.70244146891	1049.70231371597	1049.70256922184	18.5859088897705	18.569000244141	18.6028175354	2	2	12335.8763561803	4822.28515625	20753.5778277538	8365.20337401344	7888.84786677361			3
